강원도 강릉시 교동	140-16	140	16	강릉역 블루핀	월세	22	202204	20	300	50	13	2020	강릉대로 285	-	-	-
서울특별시 동대문구 장안동	372-9	372	9	청솔	전세	59.82	202204	5	"33,000"	0	4	2015	 	-	-	-
부산광역시 부산진구 전포동	595-20	595	20	청아리치타운	월세	28.02	202204	29	"1,000"	27	7	2004	동성로 140	-	-	-
경기도 고양일산동구 장항동	727-2	727	2	청원레이크빌-2	월세	31.32	202204	11	"1,000"	55	14	2003	중앙로 1341	-	-	-
경기도 고양일산동구 장항동	727-2	727	2	청원레이크빌-2	월세	35.22	202204	15	"13,000"	5	13	2003	중앙로 1341	-	-	-
경기도 고양일산동구 장항동	727-2	727	2	청원레이크빌-2	월세	36.39	202204	18	"1,000"	60	4	2003	중앙로 1341	-	-	-
경기도 고양일산동구 장항동	727-2	727	2	청원레이크빌-2	전세	35.22	202204	21	"12,500"	0	8	2003	중앙로 1341	-	-	-
서울특별시 성동구 성수동1가	72-71	72	71	청재오피스텔	월세	34.16	202204	11	"3,000"	100	6	1997	뚝섬로3길 13	-	-	-
서울특별시 성동구 성수동1가	72-71	72	71	청재오피스텔	월세	48.84	202204	18	"3,000"	150	3	1997	뚝섬로3길 13	-	-	-
충청북도 청주흥덕구 강서동	458	458	0	청주 강서 동광모닝스카이	월세	20.47	202204	1	300	33	11	2016	가로수로1164번길 41-33	-	-	-
충청북도 청주흥덕구 강서동	458	458	0	청주 강서 동광모닝스카이	월세	20.47	202204	11	300	32	8	2016	가로수로1164번길 41-33	-	-	-
충청북도 청주흥덕구 강서동	458	458	0	청주 강서 동광모닝스카이	월세	20.47	202204	18	200	14	10	2016	가로수로1164번길 41-33	-	-	-
충청북도 청주흥덕구 강서동	458	458	0	청주 강서 동광모닝스카이	월세	20.47	202204	18	300	32	5	2016	가로수로1164번길 41-33	-	-	-
충청북도 청주상당구 북문로3가동	123	123	0	청주행정타운 코아루휴티스	월세	23.67	202204	9	500	45	4	2020	 	-	-	-
인천광역시 남동구 구월동	1135-1	1135	1	청진네오스빌	월세	30.42	202204	8	500	43	5	2003	예술로 230	-	-	-
경기도 남양주시 별내면 청학리	418	418	0	청학스파빌	월세	19.98	202204	12	300	40	9	2004	청학로 78	-	-	-
경기도 남양주시 별내면 청학리	418	418	0	청학스파빌	월세	19.98	202204	26	500	35	10	2004	청학로 78	-	-	-
부산광역시 동구 초량동	1145-1	1145	1	초량마리나베이시티	월세	46.62	202204	28	"2,000"	60	14	2018	고관로 54	-	-	-
부산광역시 동구 초량동	1145-1	1145	1	초량마리나베이시티	전세	46.62	202204	28	"17,500"	0	16	2018	고관로 54	-	-	-
전라남도 목포시 상동	1148-1	1148	1	초원오피스텔	월세	41	202204	22	300	34	4	2002	원형서로 42	-	-	-
강원도 평창군 평창읍 천변리	14	14	0	초이스빌	전세	84.73	202204	5	"17,000"	0	7	2020	천변길 46	-	-	-
강원도 춘천시 근화동	267-1	267	1	춘천 L-타워	전세	38.47	202204	6	"12,500"	0	15	2018	공지로 455	-	-	-
강원도 춘천시 근화동	267-1	267	1	춘천 L-타워	월세	38.47	202204	7	"1,000"	57	11	2018	공지로 455	-	-	-
강원도 춘천시 근화동	267-1	267	1	춘천 L-타워	월세	38.47	202204	7	"10,000"	12	6	2018	공지로 455	-	-	-
강원도 춘천시 근화동	267-1	267	1	춘천 L-타워	월세	32.66	202204	9	500	45	17	2018	공지로 455	-	-	-
강원도 춘천시 근화동	267-1	267	1	춘천 L-타워	월세	21.43	202204	16	500	40	20	2018	공지로 455	-	-	-
강원도 춘천시 근화동	267-1	267	1	춘천 L-타워	전세	20.19	202204	17	"8,000"	0	6	2018	공지로 455	-	-	-
강원도 춘천시 근화동	267-1	267	1	춘천 L-타워	월세	20.19	202204	22	300	40	6	2018	공지로 455	-	-	-
강원도 춘천시 온의동	587-5	587	5	춘천·강남하이엔드	전세	22.11	202204	16	"9,500"	0	6	2017	춘천로17번길 21	-	-	-
서울특별시 중구 충무로5가	Feb-36	36	2	충무로엘크루메트로시티2	월세	23.03	202204	1	"1,000"	70	17	2016	퇴계로49길 14	-	-	-
서울특별시 중구 묵정동	May-32	32	5	충무로역 스위트엠	월세	18.57	202204	2	"1,000"	74	8	2021	퇴계로 248	-	-	-
서울특별시 서대문구 합동	117	117	0	충정로대우디오빌	월세	37.15	202204	2	"1,000"	90	5	2006	서소문로 37	-	-	-
서울특별시 서대문구 합동	117	117	0	충정로대우디오빌	전세	30.86	202204	12	"21,000"	0	4	2006	서소문로 37	-	-	-
서울특별시 서대문구 합동	117	117	0	충정로대우디오빌	월세	29.25	202204	13	"1,000"	75	12	2006	서소문로 37	-	-	-
서울특별시 서대문구 합동	117	117	0	충정로대우디오빌	월세	29.26	202204	16	"1,000"	75	7	2006	서소문로 37	-	-	-
서울특별시 서대문구 합동	117	117	0	충정로대우디오빌	전세	29.25	202204	26	"21,000"	0	12	2006	서소문로 37	-	-	-
대구광역시 북구 침산동	385-10	385	10	침산태왕아너스로뎀	전세	50.25	202204	2	"16,500"	0	14	2013	침산로21길 39	-	-	-
대구광역시 북구 침산동	385-10	385	10	침산태왕아너스로뎀	월세	32.36	202204	4	500	50	11	2013	침산로21길 39	-	-	-
대구광역시 북구 침산동	385-10	385	10	침산태왕아너스로뎀	월세	32.36	202204	15	500	52	18	2013	침산로21길 39	-	-	-
대구광역시 북구 침산동	385-10	385	10	침산태왕아너스로뎀	월세	32.36	202204	30	500	50	8	2013	침산로21길 39	-	-	-
대구광역시 북구 침산동	1761	1761	0	침산화성파크드림	월세	29.91	202204	9	"3,500"	33	4	2017	성북로 70	-	-	-
대구광역시 북구 침산동	1761	1761	0	침산화성파크드림	월세	29.91	202204	20	500	51	14	2017	성북로 70	-	-	-
대구광역시 북구 침산동	1761	1761	0	침산화성파크드림	월세	29.91	202204	25	500	53	31	2017	성북로 70	-	-	-
대전광역시 유성구 궁동	480-2	480	2	카리나오피스텔	전세	22.31	202204	5	"6,000"	0	3	2003	대학로75번길 12-16	-	-	-
부산광역시 부산진구 개금동	167-10	167	10	카사펠리체	전세	66.54	202204	16	"24,000"	0	9	2019	가야공원로14번길 72	-	-	-
부산광역시 해운대구 우동	1436	1436	0	카이저빌	월세	64.68	202204	8	"5,000"	50	8	2011	마린시티3로 39	-	-	-
서울특별시 노원구 월계동	366-3	366	3	카펠라오피스텔	월세	30	202204	28	500	55	6	2003	광운로 86	-	-	-
서울특별시 구로구 오류동	47-31	47	31	칸타빌레	월세	28.8	202204	7	"6,000"	40	5	2013	경인로 178-2	-	-	-
서울특별시 구로구 오류동	47-31	47	31	칸타빌레	월세	29.7	202204	29	"13,000"	20	2	2013	경인로 178-2	-	-	-
서울특별시 관악구 봉천동	731-1	731	1	칸타빌레7차	월세	15.56	202204	16	"3,000"	58	6	2020	보라매로 25	-	-	-
서울특별시 관악구 봉천동	731-1	731	1	칸타빌레7차	월세	15.56	202204	24	"1,500"	63	6	2020	보라매로 25	-	-	-
경상북도 경주시 석장동	778	778	0	캐슬A 오피스텔	전세	49.5	202204	1	"3,000"	0	4	2008	석장1길 29-36	-	-	-
서울특별시 관악구 봉천동	Jan-61	61	1	캐슬오피스텔	월세	16.77	202204	2	"1,000"	80	13	2022	행운1나길 38	-	-	-
광주광역시 서구 풍암동	1106-1	1106	1	캐슬온리뷰	월세	30.68	202204	4	500	45	3	2018	회재로 1050	-	-	-
광주광역시 서구 풍암동	1106-1	1106	1	캐슬온리뷰	월세	31.37	202204	6	500	50	11	2018	회재로 1050	-	-	-
광주광역시 서구 풍암동	1106-1	1106	1	캐슬온리뷰	월세	31.37	202204	29	500	50	14	2018	회재로 1050	-	-	-
서울특별시 광진구 화양동	Mar-93	93	3	캠퍼니안	전세	42.42	202204	1	"18,900"	0	5	2004	능동로16길 9	-	-	-
서울특별시 동대문구 휘경동	336-32	336	32	캠퍼스드림오피스텔	전세	21.29	202204	2	"20,000"	0	5	2020	이문로 10	-	-	-
서울특별시 동대문구 휘경동	336-32	336	32	캠퍼스드림오피스텔	전세	21.29	202204	6	"20,000"	0	3	2020	이문로 10	-	-	-
서울특별시 동대문구 휘경동	336-32	336	32	캠퍼스드림오피스텔	전세	21.29	202204	8	"19,000"	0	4	2020	이문로 10	-	-	-
서울특별시 동대문구 휘경동	336-32	336	32	캠퍼스드림오피스텔	전세	21.29	202204	9	"18,300"	0	5	2020	이문로 10	-	-	-
경기도 화성시 봉담읍 와우리	03월 31일	31	3	캠퍼스타운	전세	22.23	202204	8	"5,750"	0	2	2011	와우로 91	-	-	-
인천광역시 연수구 송도동	01월 23일	23	1	커낼워크 D1	전세	73.4	202204	16	"18,500"	0	3	2009	아트센터대로 149	-	-	-
경기도 수원권선구 금곡동	1118-3	1118	3	커낼파크	전세	32.74	202204	1	"18,695"	0	7	2020	금곡로196번길 15	-	-	-
경기도 수원권선구 금곡동	1118-3	1118	3	커낼파크	전세	36.88	202204	30	"18,500"	0	8	2020	금곡로196번길 15	-	-	-
인천광역시 서구 청라동	157-15	157	15	커낼힐스빌	월세	57.34	202204	3	"1,000"	100	13	2017	 	-	-	-
인천광역시 서구 청라동	157-15	157	15	커낼힐스빌	전세	58.84	202204	11	"23,400"	0	3	2017	 	-	-	-
인천광역시 서구 청라동	157-15	157	15	커낼힐스빌	월세	57.34	202204	21	500	90	10	2017	 	-	-	-
인천광역시 서구 청라동	157-15	157	15	커낼힐스빌	월세	65.95	202204	23	"3,000"	90	4	2017	 	-	-	-
경기도 의정부시 의정부동	433-5	433	5	케렌시아 433	전세	48.69	202204	4	"20,000"	0	4	2021	흥선로138번길 19-8	-	-	-
서울특별시 종로구 숭인동	217-26	217	26	케이디오피스텔	월세	18.56	202204	14	500	60	3	2019	종로62길 17	-	-	-
서울특별시 종로구 숭인동	217-26	217	26	케이디오피스텔	월세	18.56	202204	14	300	65	4	2019	종로62길 17	-	-	-
서울특별시 종로구 숭인동	217-26	217	26	케이디오피스텔	월세	18.56	202204	14	500	72	3	2019	종로62길 17	-	-	-
경기도 부천시 심곡본동	527	527	0	케이씨씨엠파이어타워	전세	71.61	202204	9	"21,500"	0	4	2006	175	-	-	-
서울특별시 광진구 화양동	21-23	21	23	케이타워 오피스텔 A	전세	19.93	202204	25	"13,000"	0	2	2013	광나루로14길 8	-	-	-
서울특별시 광진구 화양동	21-22	21	22	케이타워 오피스텔 B	월세	18.85	202204	5	"1,000"	60	15	2013	동일로30길 23	-	-	-
서울특별시 광진구 화양동	21-22	21	22	케이타워 오피스텔 B	전세	18.85	202204	6	"14,000"	0	4	2013	동일로30길 23	-	-	-
서울특별시 광진구 화양동	21-22	21	22	케이타워 오피스텔 B	월세	18.85	202204	8	"1,000"	60	9	2013	동일로30길 23	-	-	-
서울특별시 광진구 화양동	21-22	21	22	케이타워 오피스텔 B	월세	18.85	202204	15	"1,000"	60	8	2013	동일로30길 23	-	-	-
서울특별시 광진구 화양동	21-22	21	22	케이타워 오피스텔 B	월세	18.85	202204	18	"1,000"	60	2	2013	동일로30길 23	-	-	-
서울특별시 광진구 화양동	21-22	21	22	케이타워 오피스텔 B	전세	18.85	202204	30	"12,300"	0	5	2013	동일로30길 23	-	-	-
대전광역시 서구 둔산동	1293	1293	0	케이티 그랜드 뷰	월세	35.19	202204	21	500	50	5	2004	둔산서로 65	-	-	-
서울특별시 중구 오장동	90-24	90	24	코발트팰리스	전세	20.36	202204	4	"13,200"	0	11	2014	퇴계로45길 32-37	-	-	-
부산광역시 해운대구 중동	1267-3	1267	3	코스모시티	월세	24.08	202204	20	500	45	10	2015	 	-	-	-
부산광역시 해운대구 중동	1267-3	1267	3	코스모시티	월세	24.08	202204	25	500	44	18	2015	 	-	-	-
부산광역시 해운대구 중동	1267-3	1267	3	코스모시티	월세	30.96	202204	26	"1,000"	60	13	2015	 	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	월세	30.43	202204	4	"1,000"	65	19	2005	272	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	전세	26.14	202204	5	"12,000"	0	14	2005	272	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	월세	30.43	202204	6	500	57	14	2005	272	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	전세	26.14	202204	8	"10,000"	0	6	2005	272	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	월세	20.28	202204	11	300	40	4	2005	272	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	전세	26.14	202204	12	"11,000"	0	14	2005	272	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	전세	13.65	202204	20	"3,600"	0	4	2005	272	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	전세	26.14	202204	25	"12,000"	0	14	2005	272	-	-	-
경기도 부천시 중동	1141	1141	0	코스모폴리탄	월세	30.43	202204	27	500	55	15	2005	272	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	29.22	202204	1	500	55	20	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	29.22	202204	4	500	48	16	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	29.22	202204	5	500	52	6	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	29.22	202204	8	300	52	12	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	28.44	202204	9	500	50	10	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	29.22	202204	12	500	50	5	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	29.22	202204	16	500	50	16	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	29.22	202204	19	500	50	9	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	29.22	202204	21	"5,000"	25	18	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	월세	28.44	202204	22	300	50	12	2017	삼산로 358	-	-	-
울산광역시 남구 삼산동	1624-1	1624	1	코아루 벨라채	전세	29.22	202204	30	"8,400"	0	11	2017	삼산로 358	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	1	"13,000"	0	11	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	월세	34.23	202204	2	"6,000"	40	16	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	2	"14,000"	0	8	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	23.64	202204	3	"11,000"	0	9	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	5	"14,000"	0	8	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	6	"15,000"	0	9	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	23.64	202204	6	"11,000"	0	9	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	월세	33.66	202204	12	"5,000"	45	8	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	16	"12,800"	0	7	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	16	"13,000"	0	7	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	월세	33.66	202204	18	"1,000"	55	5	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	21	"16,000"	0	19	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	23	"13,500"	0	16	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	24	"14,000"	0	11	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	25	"14,500"	0	11	2021	희망로46번길 8	-	-	-
충청남도 아산시 배방읍 장재리	1721	1721	0	코아루 테크노시티 오피스텔	전세	33.66	202204	30	"14,500"	0	6	2021	희망로46번길 8	-	-	-
경상남도 김해시 삼계동	1505-4	1505	4	코아루센텀 오피스텔	월세	29.36	202204	11	500	45	13	2018	해반천로130번길 39	-	-	-
경상남도 김해시 삼계동	1505-4	1505	4	코아루센텀 오피스텔	월세	25.2	202204	20	300	38	3	2018	해반천로130번길 39	-	-	-
경상남도 김해시 삼계동	1505-4	1505	4	코아루센텀 오피스텔	월세	25.2	202204	25	300	40	12	2018	해반천로130번길 39	-	-	-
경상남도 김해시 삼계동	1505-4	1505	4	코아루센텀 오피스텔	월세	23.72	202204	28	500	38	10	2018	해반천로130번길 39	-	-	-
강원도 원주시 반곡동	1897-4	1897	4	코아루시티	월세	22.37	202204	2	300	40	6	2016	양지로 58	-	-	-
강원도 원주시 반곡동	1897-4	1897	4	코아루시티	월세	22.48	202204	6	300	40	11	2016	양지로 58	-	-	-
강원도 원주시 반곡동	1897-4	1897	4	코아루시티	월세	22.37	202204	9	300	40	7	2016	양지로 58	-	-	-
강원도 원주시 반곡동	1897-4	1897	4	코아루시티	월세	22.37	202204	13	300	60	16	2016	양지로 58	-	-	-
강원도 원주시 반곡동	1897-4	1897	4	코아루시티	월세	22.48	202204	13	500	37	15	2016	양지로 58	-	-	-
강원도 원주시 반곡동	1897-4	1897	4	코아루시티	월세	22.48	202204	14	300	40	3	2016	양지로 58	-	-	-
강원도 원주시 반곡동	1897-4	1897	4	코아루시티	전세	22.37	202204	15	"8,000"	0	7	2016	양지로 58	-	-	-
충청남도 아산시 배방읍 장재리	1719	1719	0	코아루웰메이드시티	월세	31.71	202204	6	500	52	9	2020	희망로 32	-	-	-
충청남도 아산시 배방읍 장재리	1719	1719	0	코아루웰메이드시티	월세	31.71	202204	7	"4,000"	35	4	2020	희망로 32	-	-	-
충청남도 아산시 배방읍 장재리	1719	1719	0	코아루웰메이드시티	월세	31.71	202204	9	500	53	11	2020	희망로 32	-	-	-
충청남도 아산시 배방읍 장재리	1719	1719	0	코아루웰메이드시티	전세	30.86	202204	18	"13,500"	0	4	2020	희망로 32	-	-	-
충청남도 아산시 배방읍 장재리	1719	1719	0	코아루웰메이드시티	전세	32.29	202204	20	"13,000"	0	8	2020	희망로 32	-	-	-
